comment,label
ne elediyimi bilmirem qorxuram sıxılram ve yeniden depresiyaya duşurem deli kimi oluram😭😭😭😭,0
deli  hereketler   helle geli̇r beyni̇me   deli̇ oluram     uje    komek edi̇n,0
durdug yerde beyni̇m tormuzlanir deli̇ ki̇mi̇ oluram😭😭😭😭,0
deli   sözler  deli̇  hereketler  edi̇rem😭😭😭😭,0
"elediyim    herektler     mene    

qeri̇be  geli̇r   deli̇ ki̇mi̇  oluram😭😭😭😭",0
"bu həkimə qulaq asdim lap əsəblərim pozuldu. r
elə kriminal danisir ki, adam qorxur. depresiyada olan adamla belə danişmaq olar ???",0
esebleşende  heç    esebi̇m soyumur   bedeni̇m  esi̇r😭😭😭😭,0
beyni̇me  deli̇  sözler  geli̇r😭😭😭😭,0
deli kimi şeyler edirem biri nese qişqiranda qorxuram çoxx ve esebleşirem😭😭😭😭,0
"deli̇   deli̇  sözler     deyi̇rem

deli̇  ki̇mi̇  oluram😭😭😭😭",0
danşanda   beyni̇m  dayanir   deli̇  ki̇mi̇  oluram😭😭😭😭,0
deli̇     ki̇mi̇yem artiğ  beyni̇m  normal i̇şlemi̇r😭😭😭😭,0
bir nefer qişqranda dava edende ses kuy olsa qorxuram   deli̇ ki̇mi̇ oluram 😭😭😭😭,0
qorxuram beynime nese olur   heçne bi̇lmi̇rem  deli̇ ki̇mi̇ oluram😭😭😭😭,0
beynime danişiqlar   deli̇  şeyler  geli̇r😭😭😭😭,0
durduq yerde beynim dayanir tormuzlanir heçne bilmirem qorxuram   ölurem elebil telaşlanıram deli kimi oluram  😭😭😭😭😭,0
bu hekimle nece elaqe saxlaya bilerem,1
durduq yerde sıxılıram qorxuram təlaşanıram çox  ureyim partlyr dunyanin sonudur elebil mençin ve delikimi oluram😭😭😭😭😭😭,0
neyese çox baxanda telfon vs beyni̇m   dayanir   nese olur beyni̇me😭😭😭😭,0
"lap xirda nese olanda  tez qorxuram   çox qorxuram     

 deli̇ ki̇mi̇ oluram😭😭😭😭",0
biraz bərk danşanda qışqıranda beynim gedir qorxram çox təlaşlanıram  heçki̇mi̇ bi̇lmi̇rem   deli̇ ki̇mi̇ oluram😭😭😭😭😭,0
qorxuram  esebleşirem beynim tormuzlanır deli̇ ki̇mi̇ oluram 😭😭😭😭,0
mahni qoyanda  birnefer ve nese deyende  tekrarliyram onu deli kimi oluram😭😭😭😭,0
çox tez tez halsiz oluram ve ureyim sixilir ve deli hereketler edirem😭😭😭😭😭,0
ki̇m   ne    bi̇rsoz deyende   mende     tekrarlamaq i̇sytrem deli̇ ki̇mi̇😭😭😭😭,0
bir nefer berk danşanda qışqiranda  qorxuram beyni̇m dayanir deli̇ ki̇mi̇ oluram😭😭😭,0
bir nefer danşanda  bir yer gorsetende  fikrim olmur tez baxram ona  sonra qorxram deli kimi oluram😭😭😭😭😭,0
xirda    ses    gelende   ureyi̇m partlayir       deli̇  ki̇mi̇ oluram   komek edi̇n😭😭😭😭,0
durduğ yerde berk qişqirmaq istyrem sonra  beyni̇m  dayanir   deli̇   ki̇mi̇   oluram😭😭😭,0
danşanda beyni̇m tormuzlanir    nolar komek edi̇n😭😭😭😭,0
nese edende qorxram elebil men elememisem  sonra təlaşlaniram çox deli̇ ki̇mi̇ oluram 😭😭😭😭,0
beynim       ozum   sixiliram   dehşet      hara getsem   xeyri̇  yoxdur      beyni̇m  i̇şlemi̇r😭😭😭😭,0
deli    şeyler  geli̇r  beyni̇me  deli̇  sözler  deyi̇rem😭😭😭😭,0
danşarken qorxuram  elebilremki deli kimiyem danşanda beynim tormuzlanir😭😭😭😭,0
biraz  fi̇kirleşende  nese   mobile    baxanda   beyni̇m  çox pi̇s ağryr  deli̇ ki̇mi̇ oluram😭😭😭😭,0
"men hal hazirda eleyem inanin bu depresiyadayam ,,cox pis oluram mene meslehet verin xahiw edirem ...",0
emelli başdi  deli̇  ki̇mi̇  danişiram beyni̇m  deli̇   ki̇mi̇   işleyi̇r    men deyi̇lem elebi̇l😭😭😭😭,0
durdug yerde stress keçi̇rdi̇rem qorxuram çox pi̇s telaşlaniram   deli̇   ki̇mi̇ oluram😭😭😭😭,0
duz deyirsiz,1
mənim beynimə batıb uje mən yalnız və yalnız intharda görürəm uje sıxılıram,0
sizde var depresiya?,1
men sizdende pisem😭😭😭,0
hansi antidepresanlar ve prableminiz nedir,1
" mende obsessiv kompulisiv pozuntu var.nece illerdi mualice oluram psixoloq nevroloq psixyatr hec biri komek olmadi..ancaq bir ay mualice olduram goruremki komek olmir,spirtli icki icirem",0
pis birşe fikirleşende derhal çoxx   təlaşlaniram   çoxx qorxuram   bilmirem neyli̇yi̇m   deli̇   ki̇mi̇ oluram 😭😭😭😭,0
dehşetli̇ce      ureyi̇m sixilir  beyni̇m  dayanir     deli̇   ki̇mi̇  oluram😢😢😢😢,0
deli̇      hereketler  edi̇rem😭😭😭😭 kömek edi̇n  beyni̇m  i̇şlemi̇r,0
qorxanda esebleşende  beyni̇m  dayanir    deli̇   ki̇mi̇   oluram😭😭😭😭,0
"deli̇- deli̇     sözler   deyi̇rem
   esebleşi̇rem durduğ yerde           telaşlaniram    qorxuram     
    heyacanlaniram     deli̇  ki̇mi̇  oluram    komek edin😢😢😢😢",0
birnefernen danşanda qorxunanda meni soznen deli kimi oluram ne elediymi anlamiram😭😭😭😭😭,0
beyni̇m    dayanir    deli̇  hereketler   edi̇rem😭😭😭😭,0
"başmi     bi̇raz     berk çevi̇rende     ve  nese   olanda
  
tez  başmi    i̇ti̇ri̇rem    deli̇   
 ki̇mi̇  oluram   deli̇ şeyler   
 edi̇rem😭😭😭😭",0
lap     xirda    şeylere    çoox   esebleşi̇rem   beyni̇m     dayanir    deli̇  ki̇mi̇      oluram  komek edin  nolar😭😭😭😭,0
deli    hereketler  edi̇rem😭😭😭😭,0
danşanda beynim  tormuzlanır   dayanır esebleşirem qişqirmaq istyrem😭😭😭😭,0
"xirda bi̇şe olanda  qorxuram       

telaşlaniram    deli̇ ki̇mi̇   olur beyni̇m😭😭😭😭",0
ki̇mse  bi̇      problemli̇    söz deyende     mene   tez qorxuram   başmi   i̇ti̇ri̇rem😭😭😭😭,0
özumden   asli    olmuyaraq                     deli̇  hereketler   edi̇rem😭😭😭😭,0
çox tez tez   telaşlaniram   esebleşi̇rem   qorxuram     deli̇   ki̇mi̇   oluram😭😭😭😭,0
salam hekimin elaqe nomresi ad soyadin uzerinde qeyd edilib lutfen sualinizi ozune yonlendirin,1
 salam necə olursuz nələr fikirləşirsiz?,1
"salam cox pis oluram demek olar ki geceler  yatmiram ,yuxum gelir bawimi baliwa atiram yuxudan otru olurem ele tezece yuxuya getmiwken birden ayiliram pis weyler girir ureyime nedirsr ayiliram ,tek qalmaqdan cix qirxuram istiyirem ysnimda her zansn adam olsun ,xahiw edirem nese meskehet veresiniz ",0
məndə pisəm uje 6 aydı məndə ən çox ölüm qorxusudu beynimnən çıxmır heçnədən zövq almıram sevinəbilmirəm hər gün öləcəyimi fikirləşirəm 2uşağım var qadınam sizdə nə fikirlər olur,0
"salam mende qadinam cox depresiyada oluram ,birde eteafimda adamlar azdir evdar xanimam uwaqlar boyukdurler evde az olurlar sadece sixiliram",0
salam mende eleyem hergun deyirem olecem hacan olecem goresen beynimden cixmir buda meni sixir hecneye sevine bilmirem hersey adi gelir maraqsiz gelir cox pisem  gece sehere kimi oyagam colde gezrem tezyqm duwur,0
salam necəsiz düzəlmisiz?,1
salam yox vallah ozumde indi rayonmuza gelmiwemki belke basm qariwa burdada sixiliram ozm bakida yawyram,1
müalicə alırsız?diaqnoz nədi sizdə?,1
indi yaxwisizmi.?,1
inanin mende sizin kimiyem artiq bir heftedir cixa bilmirem. sizde bu hal kecib getdimi?,1
mən depresiyada olanda burnuma pis qoxu gəlir və həmişə yaz ayında düşürəm depresiyaya,0
mən inanmıramkı depresiyadan yaxa qutaram,0
siz depresiyadan düzəldiz?,1
çox sağolun,2
bayram m hansı dərmannan istifadə ermisiz mənədə məsləhət ğörərdiz işdən cıxmışam düşmüşəm depresiyaya,1
bu haqda ətraflı məlumat verərəm,1
heç bir dərmana ehtiyac yoxdu,1
yazdım nömrənizə,1
salam psixiatra gedin lazim olsa oz doktoruma yonelde bilerem inaniki onun kimi psixiatr cox azdir belkede onun kimi yoxdur.,1
 salam imkan varsa deyerdiz hekimin adını və soyadını öncədən təşəkkür edirəm,1
 uzman klinikada olur,1
men getmisem bir az duzeldim amma gec getdim helede mede bagirsaq pozulub mende,1
sinirsel problemdir mede bagirsag pozulmasi mende eleydim evveller pis gune qalmisdim sonradan mualice aldim defelerle axirki sagaldim,1
salam istagram varsa yaz,1
salam istagram var yazda mene bacı mende eleyem,1
oldu yazacam,1
men artiq 3 ildi depresiyadayam,0
salam xanim evdən cixmadan telefonla işləmək istərdiniz?,1
çox sağ olun. kanaliniz superdir. allah qorusun hikmet beyi.,2
"ilahi iller sonra olkeye layigli memurlar goruruk, allah gorushun🙏",2
"prezdentimizin etrafında hikmet naciyev kimi düzgün insanlar olmalıdır, ermeniler yox",2
siz  tekce prezidentin yox azerbaycanln sag elisiz allah sizi qorysun,2
hikmet bey çox gözel insandi.allah ona uzun ömur ve cansagi versin.amin,2
"canim gencemin ve butun azerbaycanin qururudur, hikmet bey, bu torpagin hele cox bele ogullari var ...uze cixaran lazimdir.",2
"men bilirem ki,i̇n şe allah 2020den sonraki illerde azerbaycan xalqı üçün her şey ela olacaq i̇n şe allah ..",2
bizdə çox istiyirik hikmət hacıyevi allah onu qorusun həmişə var oosun sağ olsun bütün ailəliycə çox sevirik 👍🏻😍😘,2
allah qorusun vetenperver igid qardashimizi haminin sevimlisi hikmet haciyevi,2
maşallah maşallah allah bütün təhlükələrdən hifz eləsin qorusun.,2
"hikmet haciyev sizinle qürur duyuruq. allah uzun ömür can sağliği versin sizə.🤲.keşkə bütün başda oturan nazirlər sizin kimi insanlarla  olsun, o zaman azərbaycan parlayar",2
"men deyimde kimdi?!
fexrimizdi
qürurumuzdu
gücümüzdü
canımızdı
sevimlimizdi",2
"çox savadlı və səlist nitqli şəxsdir.allah can saglıgı və vəzifəsində ugurlar qismət etsin,amin.adinin mənası üzünə yansıyıb,maşallah.👍👍👍",2
gozel terbiyeli insanperverliyi uzunden gorunen  etika ve estetika qaydasi yerinde olan igid ve merhemetli insan hikmet haciyevi ailemiz cox sevir👏👏👏👏👏👍👍👍🇹🇷🇹🇷🇹🇷🇦🇿🇦🇿🇦🇿🇦🇿❤❤❤❤❤❤,2
qabiliyyetli insandi,2
prezdentimizin etrafi sizin kimilerle cox olsa bizim geleceyimiz parlaq olar,2
səni ona görə çox istəyirəm hikmət bəy oğul . allah həmişə yanında olsun amin !70 yaşlı bibi sənə can saşlığı arzulayır . sən əsl igid oğulsan !,2
allah omur versin🇦🇿🇹🇷♥️,2
i̇lham əliyvə bu cur sadə özunə xalqın icində hörmət qazanan məmurlar yaraşır cunki özudə cox sadədir,2
allah qorusun azərbaycanın qeyrətli hikmətli hikmətlərini🤲,2
allah qorusun qeyrətli azərbaycan ogullarımızı....,2
hikmet haçıyev azerbayçanın müdafiə naziri olmalıdır,2
"allah səni qorusun, oğul. prezidentinizin ətrafında senin kimi oğullar olsa vətənimiz basılmaz.",2
nur varda hikmet haciuevde allahin nezeri daima sizinle olsun hikmet muellin,2
allah seni qorusun bizim fexrimiz . cenab  ali baş kamandanımızın yanında reşadetli ordumuz yumrug kimi xalqımız ve birde sizin kimi temiz vetenini seven bir insan ve insanlar olmalıdır.!,2
allah cansagligi versin hikmet haciyevə ,2
"allah var eləsin otuz ildir ""məmur-adam"" görmürdük allah köməyi olsun",2
allah vetenimiz milletimiz dovletimizi ucun yaxwi iş gorenlerin her zaman yardimcisi olsun inweallah,2
"demedi - deme kanalina mutleg abune olub destek olun, eziz hemvetenler!
gunun en aktual meseleleri baresinde mehz bu kanalda etrafli sohbet acilir ve izleyicilere lazimi me'lumat catdirilir!",1
allah onu korusun.allah onu dai̇m var etsi̇n. ona canim qurban olsun.azarbaycanin havasi-suyu ona helal olsun.canim ona qurban olsun.🤲🤲🤲,2
allah qorusun hikmət hacıyevi gözəl çıxışlarını izləyirik  müharibə günlərində xalqın yanında oldu .,2
"hikmet adı kimi hikmetlidir.çox savadlı,elmli,alim bir kadrdır.kaş ki,prezidentin etrafındakıların hamısı bele savadlı olaydı.",2
allah qorusun sizin kimi ogullar nə qədər cox olsa yaxşıdır,2
adi ki̇mi̇ özüdə cox  hi̇kmətli̇ i̇nsan yaşaaaa .allah si̇zi̇ qorusun azərbaycan i̇gi̇dləri̇ yaşa,2
allah qorusun hamîsını. sizi de onların sırasında. bax bele bilik ve qeyret dòvletimizi daha  da qwvvetli edecek inśallah,2
allah qorusun allah vətəni̇mi̇zə cox qörməsi̇n qeyrətli̇ oqul mi̇lli̇ qəhrəman və qeneral rütbəsi̇nə layi̇q bi̇r i̇nsandir,2
tamamile dogru.,1
duz qardas,1
allah bed nezerden qorusun.amin,1
"yatın hələ! lay-lay bala lay-lay, yat qal dala lay-lay!",1
"hansı xalq üçün,erməni yoxsa rus?",1
"alə rus,əvvəlcə doğma dilimizdə yazmağı öyrən sonra başqalarında səhv tutarsan, ay mən deyən.erməni alınmış torpaqda oturub,rus da günü gündən daşıyır bura qoşunu.kim olsa bu baş verənlərdən məmnun qalmaz.ancaq sənin kimi ağıldan kəmlər içinə girəndə də sevinər,çıxanda da.",0
"birincisi genecni deyil gəncədi bu bir.i̇kincisi at qırağa zad nədi deyən kanalların qarışıb sənin.
fikir bildirirsen narmal qaydada yaz",0
hikmet haciyev eslen cenubludu arasdirin baxin,1
amma gence hadiselerinde özü dedi eslen genceliyem 85 yasli atam da gencede yasayir,1
nem vallah mende ele oxumusam onun haqinda,1
baglslayln men ozum is adamlyam ve yeterince iscilerimvar,1
əslində bizdə heç kəs işçi sayılmır. hər kəs öz işini qurur. ətraflı məlumat alsaz görərsizki zatə hər birimiz bu işi edirik. amma qeydiyyat olmadığımız üçün bundan gəlir əldə etmirik. ətrafınızda ehtiyacı olan xanımlar olsa yönləndirə bilərsiz,1
məni də qəbul edərsiniz köməkçi qismində?,1
yalnız xanımlardı.,1
cavablandırdığınız üçün təşəkkür edirəm.,2
allahin adini boyuk herfle yazmaq lazimdi,1
nə bildin? üzündə yazılıb?,0
"adamin ozu nedise sozude odu,uzude,gozude
allah hikmet beyi qorusun",2
"hikmət bəy azərbaycan  xalqının milli mənəvi dünyasında  əvəzsiz sərvətdir. allah qorusun.
eldar i̇smayıl böyüktürk.",2
"sema nə boş- boş , uşaq- uşaq danışırsız!",0
"sadiq seyidov deyirəm nə avam xalqıq? ay kişi, harda gördün onun sadəliyini? oturub durmusan onunla? müharibədə başımızı uca edən qenerallarımızdan danışın, gözünü qırpmadan vətən uğrunda ölümə gedən oğullarımızı tərifləyin, deyim hə! yoxsa biri oturub korrupdioner hökümətin qucağında , isti rahat , pullu yerdə, ona tapşırılan sözləri bizə çatdırır, müharibədə qələbə qazanırdıq onu deyirdi, uduzsaydıq pis xəbər verəcəkdi! sabah yenə hakimiyyətin yalanlarını bizə çatdıracaq! bunun onun necə insan olmağına nə dəxli var əziz avam millətim?",0
yaman zarafatcılsan ha?,0
"hikmət müəllum ən öncə vətən oğludu,i̇lahi insan nə qədər tərbiyəli ,intellekt səviyyəsi yüksək,duruşu şahanə elə bizim ali baş komandana hikmət müəllim kimi sağ əl yaraşır",2
"salam xanim .gününüz xeyirli .uğurlu olsun insallah . sizi öz komandama dəvət edirəm. iş tam rəsmidir,dövlət tərəfindən təddiqlənib.  təhsilli.təhsilsiz ,evdar xanimlar  18-60yaş arasi hami qatila bilər. artan maşş premiyalar ,bizdə vərəsəlik də var. qazanan  xanimlar arasinda siz də olun.👇👇👇👇",1
hörmətli   hikməttt  məllim   deylər   mərhəmətlisiniz  cox xayiş  edirik  şəxsən  öznüz  maraqlanin  biz  kasblari  16  sahat  qulll  əvəzi  işlədlər    siz  deyin  300 m kirayə  verək yeyək həkmə gedək allahin  əti yaği  nədi  onu  belə  ala  bilmirik   bəyəm  biz  kasblar  diləciyik  quluq  hə   41  yaşim var  nə  ev  nə övlad  sahbi  deyləm   axi  nə işləyim ki  məndə  qul  kimi  yaşmaqdan  cxim  oğrluq  edim  ömürmün  yarsi  gedib  bu  nə  yaşayşdir   coxx  xayiş  edrik   zavod  fabirik aclsin  axi  bizdə  allaha  yaradib  bizdə  i̇nsan  kimi  yaşmaq  isdəyirik  məmurlarin  gözdən  gəlsin evləri  maşnlari  nəylə  alblar  axi  300 manatla  eyyy  allahahim  sən  kasblara  kömək  oll,0
"i̇lahi,bizim millət necə də avamdır!",0
sade ve semimi insandi halal olsun .hemde savadlidi,2
hikmət çox gözəl insandl mərd savadlı allah qorusun həmyerlimi,2
"hikmet haciyevi coxdandi gormuruk,lap darixdiq onun ucun!allah cans saqliqi versin!",2
hər biri ayrı ayrılıqda qürur landığımız əsl varlığımızdı allah qorusun,2
"yasa.
ogulsan.
fexr edirik seninle, hikmet haciyev.",2
ela .allah one uzun omur ve can sagligi versin yasasin bele ogullar,2
allah razi olsun🙏 hikmet beyden inwaallah🤲,2
hikmet haciyevi ne zaman tv de gorende ehval ruhiyyem yukselir ve cox sevinirem.allah ona uzun omur can sagi versin.vetene layiqli ovladsan.bas nazir olsan cox sevinerik.,2
"siz allah besdir,cox yayimlayib hikmet haciyevi goze ,nefese salarsiz ,allah qorusun !",2
maşallah allah gorusun...vətənə..millətə  faydalı olsun...i̇nşallah...👏👏👏👏,2
uz gozunden gorurduk.hec yatmirdi.cox dua etdik.ya allah ogullarimizi qoru.zehin aciqligi ver.uzunde nur olan ogullarimiz.100 yawayin.,2
allah uzun ömür versin hikmet haciyeve 🙏🙏,2
hikmet beyi cox sevirik allah onu qorusun var ol ezizimiz♥️👍,2
allah pis gözlərdən uzaq eləsin amin..belə ogullardan çox olsun.amin,2
allah hi̇kmet beye uzun ömürler versi̇n! adi gi̇bi̇ mazbut  esalet li̇  !❤hi̇kmet beye hayatta başarilar di̇leri̇z!,2
halal olsun. allah qorusun bizim hikmətlərimizi🙏🙏🙏🙏,2
"esil allahi taniyan ve gozel insan hikmet haciyev ,siz alallahdan omir dileyirem ,fexrimiz halal olsun",2
fəxr edirik səninlə hikmət hacıyev! allah can sağlığı versin!🇦🇿♥️👍🏻,2
allah qorusun. allah can sağlığı versin i̇nşaallah,2
"salam xanim sizi kanalima devet edirem,abune olaraq mene destek olun,xais edirem,bir qadinin en boyuk destekcisi qadin olmalidir.",2
allah seni qorusun oğlum!!!qurur duyulacaq oğuldan!vezifene o qeder yarasirsan ki.,2
allah sizo qorusun  hikmət bəy,2
"salam xanim sizi kanalima devet edirem,abune olaraq mene destek olun,xais edirem,bir qadinin en boyuk destekcisi qadin olmalidir.",2
bele nur yüzlü ınsanlara ehtiyacimiz var. yorulduk kreslolarda oturanların zehimli sifetlerin görmekden.  adam kimi adam.  hikmet bey sizinle fexr edirik. yolunuz açık olsun. amin,2
bele oqularmlzl fexrimizdi,2
sağol gülnara ürəyimnən keçəni sən yazdın mən də gəncəliyəm(ozan küçəsi),1
düzdü,1
demek isteyirsen yeraz olmasa islemeye qoymazlar?,1
hikmet haciyev yarsida salyanlidi arvadi terefi,1
"xahi̇ş edi̇rəm,dəqi̇q bi̇lmədi̇yi̇n sözū səhv yazma. bu yazdiğini da si̇l",0
atasigi̇l 1948-ci̇ i̇ldə göyçə mahalindan gəncəyə köçūblər,1
"@tural dadaşov ayy saģol.o bi̇zi̇m qohumdu,göyçə mahalinin qizilkənd kəndi̇ndən 1948-nci̇ i̇ldə gəli̇blər",1
@ツtmthunder bs 😁😂😃😅yalançinin...,0
@sadəcə mən allah aqqi hemde bizim qohumumuzdu,1
neye gulursuz?,1
yalan danişmağina,0
mən yalan siz danisirsiz men yox bi gozlerinizi acin baxin melumata,1
get oyuncaqlarinla oyna,0
i̇ndi lap gülməlisən! mənim 70 yaşım var!,1
dusuk adamsiz redd olun,0
düşük sənin kimi olur! təriflənəsi oğullarımızı qoyub korrupsionerlərin sözçüsünü bizə tərifləyirsiz! bu xalqa  nə olur elə savadsızığından olur!,0
"prezident özü nədir ki,təyin etdikləri də nə olacaq?!.hamısını vəzifəsindən azad edib,şəxsi işini araşdırmaq,xalqa yarayanı iş başına,yaramayanı qarabağa,minalanmış zonaya göndərmək lazımdır.vəssalam.",1
sənin düşünən beyninə quzu kəsərəm.vallah bezmişəm ibtidai sinif şagirdlərinin düşüncəsinə uyğun şərh yazanlardan.,1
"düşünən beynin sahibi düşük sayılmır.o düşüncəyə dəyər verə bilməyən düşür, düşür, düşür və olur düşük.",0
xalqin icinde dusukde var fahisede var.,0
"yəni,onları yerlərə bölmək lazım deyil.xalq olmasa onlar heç kimdi və heç bir əhəmiyyəti olmayacaq onların və tutduqları yerin.onları xalqa etdiklərinə görə dəyərləndirmək lazımdır.",1
"bu o demək deyil ki, diqqət mərkəzində olan şəxslərin də arasında düşük də olmalıdır,fahişə də və rüşvətxor,qaniçən,yekəxana və s. və i.başdakı nədirsə onun yetişdirdiyi məmuru da o olacaq.rüşvətindən tutmuş,xainliyinə qədər......",0
